grid_id,rainfall
2312,0.6046806497730263
2313,0.5923127848782171
2314,0.5421048223433947
2315,0.5602570063558457
2316,0.5842991826782403
2317,0.5474338127859867
2318,0.5058412642846211
2319,0.5119248163662676
2320,0.5649064991134926
2321,0.6045910283046716
2322,0.6329700507752422
2323,0.6463714357329752
2324,0.6748967690856414
2325,0.6754243178987255
2326,0.6156244208001961
2327,0.5907137410232476
2328,0.6255107920296821
2329,0.6316261327006744
2330,0.6345295293745088
2331,0.6399396138870364
2332,0.6354302443550215
2333,0.6432154836550991
2334,0.5998102584962646
2335,0.5769617013870088
2336,0.5646210209157924
2337,0.5475540267738038
2338,0.5305703452988467
2339,0.5563578925865141
2340,0.5418349169022152
2341,0.5430139896698337
2342,0.507446536599495
2343,0.4810061817577292
2344,0.4773508453858392
2345,0.4797353445710996
2346,0.46247361240609686
2347,0.4135277081913311
2348,0.40955059490468565
2349,0.36634608241853545
2350,0.3484704472431359
2351,0.32280401961947164
2352,0.32400376856125135
2353,0.3257452875079148
2354,0.330204283205592
2355,0.38262731251090926
2356,0.4357996850196013
2357,0.43608336955633886
2358,0.4844112904864937
2359,0.49666274503949265
2360,0.517613526636628
2361,0.5250950894231622
2362,0.5297041489265263
2363,0.5384052775225819
2364,0.5794602243423714
2365,0.5806961481210761
2366,0.578761839019655
2367,0.5700684728424715
2368,0.585452451935082
2369,0.5830644485881319
2370,0.5903274991222177
2371,0.6131912779258911
2372,0.6288706667523408
2373,0.6212140745912963
2374,0.5955269046299553
2375,0.5991313131294559
2376,0.5742156880047352
2377,0.553230875199152
2378,0.5406712883657233
2379,0.5564794402172542
2380,0.5838555289387738
2381,0.5993504072881353
2382,0.667358629643183
2383,0.7065105215567605
2384,0.7621928235124873
2385,0.7584512175746676
2386,0.7160304221629289
2387,0.6504473185052512
2388,0.6550005108550181
2389,0.6495088551438996
2390,0.6311241045896251
2391,0.6221543351878128
2392,0.5970845778911771
2393,0.6245127070297474
